iter	Passed	Remaining
3358	2687	13312
3359	2687	13310
3360	2688	13310
3361	2689	13309
3362	2689	13307
3363	2690	13306
3364	2691	13305
3365	2692	13305
3366	2693	13305
3367	2694	13303
3368	2694	13303
3369	2696	13305
3370	2697	13304
3371	2697	13302
3372	2698	13301
3373	2699	13300
3374	2699	13299
3375	2700	13298
3376	2701	13297
3377	2702	13296
3378	2703	13295
3379	2703	13295
3380	2704	13293
3381	2705	13292
3382	2706	13294
3383	2707	13293
3384	2708	13292
3385	2709	13292
3386	2709	13291
3387	2710	13291
3388	2711	13289
3389	2712	13288
3390	2713	13288
3391	2713	13288
3392	2714	13287
3393	2715	13286
3394	2716	13285
3395	2717	13285
3396	2718	13284
3397	2718	13283
3398	2719	13282
3399	2720	13281
3400	2721	13280
3401	2721	13279
3402	2722	13278
3403	2723	13279
3404	2724	13278
3405	2725	13277
3406	2726	13276
3407	2726	13275
3408	2727	13275
3409	2728	13274
3410	2729	13273
3411	2730	13272
3412	2731	13274
3413	2732	13273
3414	2732	13272
3415	2733	13271
3416	2734	13269
3417	2735	13269
3418	2735	13268
3419	2736	13267
3420	2737	13266
3421	2738	13265
3422	2739	13264
3423	2739	13263
3424	2740	13262
3425	2741	13263
3426	2742	13262
3427	2743	13261
3428	2743	13260
3429	2744	13259
3430	2745	13257
3431	2746	13256
3432	2746	13255
3433	2747	13254
3434	2748	13253
3435	2749	13252
3436	2749	13252
3437	2750	13250
3438	2751	13249
3439	2751	13247
3440	2752	13245
3441	2753	13244
3442	2754	13244
3443	2754	13243
3444	2755	13242
3445	2756	13244
3446	2757	13242
3447	2758	13241
3448	2759	13240
3449	2759	13239
3450	2760	13238
3451	2761	13238
3452	2762	13236
3453	2762	13235
3454	2763	13234
3455	2764	13233
3456	2765	13232
3457	2765	13230
3458	2766	13230
3459	2767	13230
3460	2768	13229
3461	2769	13227
3462	2769	13226
3463	2770	13225
3464	2771	13225
3465	2772	13224
3466	2772	13222
3467	2773	13221
3468	2774	13220
3469	2775	13219
3470	2775	13218
3471	2776	13217
3472	2777	13216
3473	2777	13214
3474	2778	13213
3475	2779	13212
3476	2780	13211
3477	2780	13210
3478	2781	13209
3479	2782	13208
3480	2783	13206
3481	2783	13205
3482	2784	13204
3483	2785	13203
3484	2786	13202
3485	2786	13201
3486	2787	13200
3487	2788	13199
3488	2788	13198
3489	2790	13199
3490	2791	13198
3491	2791	13197
3492	2792	13196
3493	2793	13195
3494	2794	13194
3495	2794	13193
3496	2795	13192
3497	2796	13192
3498	2797	13190
3499	2798	13192
3500	2799	13191
3501	2800	13191
3502	2800	13190
3503	2801	13189
3504	2802	13188
3505	2803	13187
3506	2803	13186
3507	2804	13186
3508	2805	13184
3509	2806	13183
3510	2806	13182
3511	2807	13181
3512	2808	13180
3513	2809	13180
3514	2810	13179
3515	2811	13179
3516	2812	13179
3517	2812	13178
3518	2813	13178
3519	2814	13176
3520	2815	13175
3521	2815	13174
3522	2816	13173
3523	2817	13172
3524	2818	13171
3525	2818	13170
3526	2819	13169
3527	2820	13168
3528	2821	13170
3529	2822	13169
3530	2823	13168
3531	2824	13167
3532	2824	13166
3533	2825	13165
3534	2826	13164
3535	2827	13163
3536	2827	13162
3537	2828	13161
3538	2829	13160
3539	2830	13159
3540	2830	13157
3541	2831	13156
3542	2832	13155
3543	2832	13154
3544	2833	13153
3545	2834	13152
3546	2835	13151
3547	2835	13150
3548	2836	13149
3549	2837	13148
3550	2838	13146
3551	2838	13145
3552	2839	13144
3553	2840	13143
3554	2841	13142
3555	2841	13141
3556	2842	13140
3557	2843	13139
3558	2844	13138
3559	2844	13137
3560	2845	13136
3561	2846	13135
3562	2847	13134
3563	2847	13133
3564	2848	13132
3565	2849	13131
3566	2850	13130
3567	2850	13129
3568	2851	13128
3569	2852	13126
3570	2853	13126
3571	2853	13124
3572	2854	13123
3573	2855	13121
3574	2855	13120
3575	2856	13119
3576	2857	13118
3577	2858	13117
3578	2858	13116
3579	2859	13115
3580	2860	13114
3581	2860	13112
3582	2861	13112
3583	2862	13111
3584	2863	13110
3585	2864	13109
3586	2864	13108
3587	2865	13108
3588	2866	13107
3589	2867	13106
3590	2867	13104
3591	2868	13103
3592	2869	13103
3593	2870	13102
3594	2871	13101
3595	2872	13103
3596	2873	13102
3597	2873	13100
3598	2874	13099
3599	2875	13098
3600	2876	13097
3601	2876	13096
3602	2877	13095
3603	2878	13094
3604	2879	13094
3605	2880	13093
3606	2880	13093
3607	2882	13095
3608	2883	13094
3609	2883	13093
3610	2884	13092
3611	2885	13091
3612	2886	13089
3613	2887	13092
3614	2888	13091
3615	2889	13090
3616	2889	13089
3617	2890	13088
3618	2891	13087
3619	2892	13086
3620	2892	13085
3621	2893	13084
3622	2894	13083
3623	2895	13085
3624	2896	13083
3625	2897	13082
3626	2897	13081
3627	2898	13080
3628	2899	13078
3629	2900	13078
3630	2900	13077
3631	2901	13076
3632	2902	13077
3633	2903	13076
3634	2904	13075
3635	2905	13074
3636	2905	13073
3637	2906	13072
3638	2907	13070
3639	2908	13070
3640	2908	13069
3641	2909	13067
3642	2910	13067
3643	2911	13066
3644	2911	13064
3645	2912	13063
3646	2913	13062
3647	2914	13061
3648	2914	13061
3649	2915	13060
3650	2916	13059
3651	2917	13058
3652	2917	13057
3653	2918	13056
3654	2919	13055
3655	2920	13054
3656	2920	13052
3657	2921	13051
3658	2922	13053
3659	2923	13051
3660	2924	13050
3661	2925	13050
3662	2925	13049
3663	2926	13048
3664	2927	13047
3665	2928	13046
3666	2928	13045
3667	2929	13043
3668	2930	13043
3669	2930	13041
3670	2931	13040
3671	2932	13038
3672	2933	13037
3673	2933	13037
3674	2934	13036
3675	2935	13035
3676	2936	13034
3677	2937	13033
3678	2937	13032
3679	2938	13031
3680	2939	13030
3681	2940	13029
3682	2941	13031
3683	2942	13030
3684	2942	13029
3685	2943	13028
3686	2944	13027
3687	2945	13026
3688	2945	13025
3689	2946	13024
3690	2947	13025
3691	2949	13027
3692	2949	13025
3693	2950	13024
3694	2951	13023
3695	2952	13022
3696	2953	13022
3697	2953	13021
3698	2954	13019
3699	2955	13018
3700	2955	13017
3701	2956	13016
3702	2957	13015
3703	2958	13015
3704	2959	13014
3705	2959	13013
3706	2960	13012
3707	2961	13012
3708	2962	13011
3709	2962	13009
3710	2963	13008
3711	2964	13008
3712	2965	13007
3713	2966	13006
3714	2966	13005
3715	2968	13007
3716	2968	13005
3717	2969	13005
3718	2970	13004
3719	2971	13003
3720	2972	13002
3721	2972	13000
3722	2973	12999
3723	2974	12998
3724	2974	12997
3725	2975	12996
3726	2976	12995
3727	2977	12997
3728	2978	12996
3729	2979	12995
3730	2980	12995
3731	2980	12993
3732	2981	12992
3733	2982	12991
3734	2983	12990
3735	2983	12989
3736	2984	12988
3737	2985	12987
3738	2986	12986
3739	2986	12986
3740	2987	12985
3741	2988	12984
3742	2989	12983
3743	2989	12982
3744	2990	12980
3745	2991	12979
3746	2992	12978
3747	2992	12977
3748	2993	12976
3749	2994	12975
3750	2995	12974
3751	2996	12974
3752	2997	12976
3753	2998	12974
3754	2998	12973
3755	2999	12972
3756	3000	12971
3757	3001	12970
3758	3001	12969
3759	3002	12968
3760	3003	12966
3761	3003	12965
3762	3004	12964
3763	3005	12963
3764	3006	12963
3765	3006	12961
3766	3007	12961
3767	3008	12960
3768	3009	12961
3769	3010	12961
3770	3011	12960
3771	3012	12959
3772	3013	12958
3773	3013	12957
3774	3014	12956
3775	3015	12956
3776	3016	12955
3777	3017	12954
3778	3017	12953
3779	3018	12952
3780	3019	12951
3781	3019	12950
3782	3020	12949
3783	3021	12950
3784	3022	12949
3785	3023	12948
3786	3024	12947
3787	3024	12946
3788	3025	12945
3789	3026	12943
3790	3027	12943
3791	3027	12942
3792	3028	12941
3793	3029	12941
3794	3030	12940
3795	3031	12938
3796	3031	12937
3797	3032	12936
3798	3033	12935
3799	3033	12934
3800	3035	12935
3801	3036	12935
3802	3036	12934
3803	3037	12933
3804	3038	12932
3805	3039	12931
3806	3039	12930
3807	3040	12929
3808	3041	12929
3809	3042	12928
3810	3042	12926
3811	3044	12927
3812	3044	12926
3813	3045	12925
3814	3046	12924
3815	3047	12923
3816	3047	12922
3817	3048	12922
3818	3049	12921
3819	3050	12919
3820	3050	12918
3821	3051	12917
3822	3052	12916
3823	3053	12915
3824	3053	12914
3825	3054	12913
3826	3055	12912
3827	3056	12911
3828	3057	12911
3829	3057	12910
3830	3058	12908
3831	3059	12908
3832	3060	12907
3833	3061	12907
3834	3061	12905
3835	3062	12904
3836	3063	12904
3837	3063	12902
3838	3064	12901
3839	3065	12900
3840	3066	12898
3841	3066	12897
3842	3067	12898
3843	3068	12896
3844	3069	12895
3845	3070	12894
3846	3070	12893
3847	3071	12892
3848	3072	12891
3849	3073	12891
3850	3074	12891
3851	3074	12890
3852	3075	12888
3853	3076	12887
3854	3076	12886
3855	3077	12885
3856	3078	12884
3857	3079	12883
3858	3080	12886
3859	3081	12884
3860	3082	12883
3861	3083	12882
3862	3083	12881
3863	3084	12880
3864	3085	12879
3865	3085	12877
3866	3086	12876
3867	3087	12875
3868	3088	12875
3869	3088	12873
3870	3089	12873
3871	3090	12872
3872	3091	12871
3873	3091	12869
3874	3092	12869
3875	3093	12868
3876	3094	12867
3877	3095	12867
3878	3095	12866
3879	3096	12864
3880	3097	12863
3881	3097	12862
3882	3098	12861
3883	3099	12860
3884	3100	12859
3885	3100	12858
3886	3101	12856
3887	3102	12856
3888	3103	12855
3889	3104	12855
3890	3104	12854
3891	3105	12853
3892	3106	12852
3893	3107	12851
3894	3107	12849
3895	3108	12848
3896	3109	12847
3897	3109	12845
3898	3110	12845
3899	3111	12843
3900	3111	12842
3901	3113	12843
3902	3114	12843
3903	3114	12842
3904	3115	12841
3905	3116	12840
3906	3117	12839
3907	3117	12837
3908	3118	12836
3909	3119	12835
3910	3119	12834
3911	3120	12833
3912	3121	12832
3913	3122	12831
3914	3122	12830
3915	3123	12830
3916	3124	12829
3917	3125	12827
3918	3125	12826
3919	3126	12827
3920	3127	12826
3921	3128	12825
3922	3129	12823
3923	3129	12822
3924	3130	12822
3925	3131	12821
3926	3132	12820
3927	3133	12819
3928	3134	12820
3929	3135	12820
3930	3136	12819
3931	3136	12818
3932	3137	12817
3933	3138	12816
3934	3138	12815
3935	3139	12814
3936	3140	12813
3937	3141	12813
3938	3142	12814
3939	3143	12813
3940	3144	12812
3941	3145	12811
3942	3145	12810
3943	3146	12810
3944	3147	12809
3945	3148	12808
3946	3149	12807
3947	3149	12806
3948	3150	12805
3949	3151	12804
3950	3151	12802
3951	3152	12801
3952	3153	12800
3953	3153	12798
3954	3154	12797
3955	3155	12795
3956	3155	12794
3957	3156	12795
3958	3157	12793
3959	3158	12793
3960	3159	12793
3961	3160	12792
3962	3160	12791
3963	3161	12790
3964	3162	12789
3965	3163	12788
3966	3164	12790
3967	3165	12788
3968	3165	12787
3969	3166	12786
3970	3167	12785
3971	3168	12784
3972	3169	12783
3973	3169	12782
3974	3170	12781
3975	3171	12780
3976	3172	12780
3977	3173	12780
3978	3173	12779
3979	3174	12777
3980	3175	12776
3981	3175	12775
3982	3176	12774
3983	3177	12774
3984	3178	12772
3985	3178	12771
3986	3179	12770
3987	3180	12769
3988	3181	12768
3989	3182	12768
3990	3182	12767
3991	3183	12766
3992	3184	12765
3993	3185	12764
3994	3185	12763
3995	3186	12761
3996	3187	12760
3997	3188	12760
3998	3188	12759
3999	3189	12758
4000	3190	12757
4001	3191	12756
4002	3191	12754
4003	3192	12754
4004	3193	12753
4005	3194	12753
4006	3195	12752
4007	3195	12751
4008	3196	12750
4009	3197	12749
4010	3198	12748
4011	3198	12747
4012	3199	12746
4013	3200	12746
4014	3201	12745
4015	3202	12745
4016	3203	12744
4017	3203	12743
4018	3204	12742
4019	3205	12741
4020	3206	12740
4021	3206	12739
4022	3207	12738
4023	3208	12738
4024	3209	12737
4025	3209	12736
4026	3210	12735
4027	3211	12733
4028	3212	12732
4029	3213	12732
4030	3213	12731
4031	3214	12730
4032	3215	12729
4033	3216	12728
4034	3216	12727
4035	3217	12726
4036	3218	12725
4037	3218	12723
4038	3219	12723
4039	3220	12722
4040	3221	12721
4041	3222	12720
4042	3223	12722
4043	3224	12722
4044	3225	12721
4045	3226	12721
4046	3226	12719
4047	3227	12718
4048	3228	12718
4049	3229	12718
4050	3230	12717
4051	3230	12715
4052	3231	12715
4053	3232	12714
4054	3233	12715
4055	3234	12714
4056	3235	12713
4057	3235	12712
4058	3237	12713
4059	3237	12712
4060	3238	12711
4061	3239	12710
4062	3240	12709
4063	3240	12708
4064	3242	12709
4065	3243	12708
4066	3243	12707
4067	3244	12706
4068	3245	12704
4069	3245	12703
4070	3246	12702
4071	3247	12701
4072	3247	12700
4073	3248	12699
4074	3249	12699
4075	3250	12700
4076	3251	12699
4077	3252	12698
4078	3253	12697
4079	3253	12696
4080	3254	12694
4081	3255	12694
4082	3256	12693
4083	3256	12692
4084	3257	12691
4085	3258	12690
4086	3258	12689
4087	3259	12687
4088	3260	12686
4089	3261	12685
4090	3261	12684
4091	3262	12683
4092	3263	12683
4093	3264	12682
4094	3265	12684
4095	3266	12683
4096	3267	12683
4097	3268	12682
4098	3269	12682
4099	3270	12681
4100	3270	12680
4101	3271	12679
4102	3272	12678
4103	3273	12678
4104	3274	12678
4105	3274	12677
4106	3276	12678
4107	3277	12677
4108	3277	12676
4109	3278	12674
4110	3279	12673
4111	3279	12672
4112	3280	12671
4113	3281	12670
4114	3281	12669
4115	3282	12667
4116	3283	12666
4117	3284	12665
4118	3284	12665
4119	3285	12664
4120	3286	12663
4121	3287	12662
4122	3288	12661
4123	3288	12660
4124	3289	12660
4125	3290	12659
4126	3291	12658
4127	3291	12657
4128	3292	12656
4129	3293	12655
4130	3294	12654
4131	3295	12653
4132	3295	12652
4133	3296	12651
4134	3297	12650
4135	3297	12649
4136	3298	12648
4137	3299	12647
4138	3300	12648
4139	3301	12647
4140	3302	12648
4141	3303	12647
4142	3304	12647
4143	3305	12646
4144	3305	12645
4145	3306	12644
4146	3307	12643
4147	3307	12641
4148	3308	12640
4149	3309	12639
4150	3310	12638
4151	3310	12637
4152	3311	12636
4153	3312	12637
4154	3313	12636
4155	3314	12635
4156	3315	12634
4157	3315	12633
4158	3316	12632
4159	3317	12631
4160	3318	12631
4161	3318	12629
4162	3319	12629
4163	3320	12628
4164	3321	12628
4165	3322	12626
4166	3323	12626
4167	3323	12625
4168	3324	12624
4169	3325	12623
4170	3326	12624
4171	3327	12623
4172	3328	12622
4173	3328	12621
4174	3329	12621
4175	3330	12620
4176	3331	12618
4177	3332	12618
4178	3332	12617
4179	3333	12617
4180	3334	12617
4181	3335	12616
4182	3336	12615
4183	3336	12614
4184	3337	12613
4185	3338	12612
4186	3339	12611
4187	3340	12610
4188	3340	12609
4189	3341	12608
4190	3342	12607
4191	3342	12606
4192	3343	12605
4193	3344	12604
4194	3345	12603
4195	3346	12603
4196	3346	12602
4197	3347	12601
4198	3348	12600
4199	3349	12600
4200	3350	12599
4201	3350	12598
4202	3351	12597
4203	3352	12596
4204	3353	12595
4205	3354	12594
4206	3354	12593
4207	3355	12592
4208	3356	12591
4209	3356	12590
4210	3357	12590
4211	3358	12589
4212	3359	12587
4213	3360	12587
4214	3360	12586
4215	3361	12584
4216	3362	12583
4217	3363	12583
4218	3364	12583
4219	3365	12583
4220	3366	12584
4221	3367	12583
4222	3367	12582
4223	3368	12581
4224	3369	12580
4225	3370	12579
4226	3371	12580
4227	3372	12579
4228	3373	12579
4229	3374	12579
4230	3375	12578
4231	3375	12577
4232	3376	12577
4233	3377	12575
4234	3378	12575
4235	3378	12574
4236	3379	12573
4237	3380	12572
4238	3381	12571
4239	3381	12570
4240	3382	12569
4241	3383	12568
4242	3384	12567
4243	3384	12566
4244	3385	12565
4245	3386	12564
4246	3387	12564
4247	3388	12563
4248	3388	12561
4249	3389	12560
4250	3389	12558
4251	3390	12558
4252	3391	12557
4253	3392	12556
4254	3393	12555
4255	3393	12554
4256	3394	12553
4257	3395	12552
4258	3395	12550
4259	3396	12550
4260	3397	12549
4261	3398	12547
4262	3398	12546
4263	3399	12546
4264	3400	12545
4265	3401	12544
4266	3401	12543
4267	3402	12541
4268	3403	12540
4269	3403	12538
4270	3404	12538
4271	3405	12538
4272	3406	12537
4273	3407	12536
4274	3407	12535
4275	3409	12536
4276	3410	12535
4277	3410	12535
4278	3412	12535
4279	3412	12534
4280	3413	12533
4281	3414	12532
4282	3415	12532
4283	3415	12531
4284	3416	12530
4285	3417	12529
4286	3418	12528
4287	3419	12527
4288	3419	12526
4289	3420	12526
4290	3421	12525
4291	3422	12524
4292	3423	12523
4293	3423	12523
4294	3424	12521
4295	3425	12520
4296	3425	12519
4297	3426	12519
4298	3427	12518
4299	3428	12519
4300	3429	12518
4301	3430	12517
4302	3431	12516
4303	3431	12515
4304	3432	12514
4305	3433	12515
4306	3434	12514
4307	3435	12514
4308	3436	12513
4309	3437	12512
4310	3437	12511
4311	3438	12510
4312	3439	12509
4313	3440	12508
4314	3440	12507
4315	3441	12506
4316	3442	12506
4317	3443	12504
4318	3443	12504
4319	3444	12502
4320	3445	12502
4321	3446	12500
4322	3446	12499
4323	3447	12498
4324	3449	12500
4325	3449	12498
4326	3450	12497
4327	3451	12496
4328	3451	12495
4329	3452	12494
4330	3453	12493
4331	3454	12492
4332	3454	12491
4333	3455	12491
4334	3456	12490
4335	3457	12489
4336	3457	12488
4337	3458	12487
4338	3459	12486
4339	3460	12485
4340	3461	12484
4341	3461	12483
4342	3462	12482
4343	3463	12481
4344	3463	12480
4345	3464	12479
4346	3465	12478
4347	3466	12477
4348	3467	12476
4349	3467	12475
4350	3468	12474
4351	3469	12474
4352	3469	12472
4353	3470	12471
4354	3471	12470
4355	3472	12469
4356	3472	12468
4357	3473	12467
4358	3474	12466
4359	3475	12465
4360	3475	12464
4361	3476	12463
4362	3477	12462
4363	3477	12461
4364	3478	12460
4365	3479	12459
4366	3480	12458
4367	3481	12457
4368	3481	12456
4369	3482	12455
4370	3483	12454
4371	3483	12453
4372	3484	12452
4373	3485	12452
4374	3486	12451
4375	3487	12450
4376	3487	12449
4377	3488	12448
4378	3489	12447
4379	3490	12446
4380	3490	12445
4381	3491	12444
4382	3492	12443
4383	3492	12442
4384	3493	12441
4385	3494	12440
4386	3495	12439
4387	3496	12438
4388	3497	12439
4389	3498	12438
4390	3498	12437
4391	3499	12436
4392	3501	12438
4393	3501	12437
4394	3502	12437
4395	3503	12435
4396	3504	12435
