iter	RMSE
2915	0.0823315683
2916	0.08231622488
2917	0.08230572673
2918	0.08229342887
2919	0.08228285791
2920	0.08227032421
2921	0.08225705283
2922	0.08224446266
2923	0.08223334126
2924	0.08221842412
2925	0.08221270092
2926	0.08220041329
2927	0.08218255199
2928	0.08216806058
2929	0.08216155469
2930	0.08214343908
2931	0.08212854091
2932	0.08210806269
2933	0.08210268147
2934	0.08208744865
2935	0.08207939842
2936	0.08207268186
2937	0.08205822383
2938	0.08204536951
2939	0.0820335689
2940	0.08201473489
2941	0.08199846034
2942	0.08199040347
2943	0.08197344319
2944	0.0819713951
2945	0.08195962159
2946	0.08194721851
2947	0.08193644753
2948	0.08193047578
2949	0.08191807062
2950	0.08191372059
2951	0.08190503819
2952	0.08190174344
2953	0.0818963744
2954	0.08188549375
2955	0.08187631686
2956	0.08186521916
2957	0.08184861168
2958	0.08183488774
2959	0.08182362732
2960	0.08181434948
2961	0.08180459455
2962	0.08179815125
2963	0.08178063395
2964	0.08176964315
2965	0.08176140911
2966	0.08174561968
2967	0.08173616648
2968	0.08171976128
2969	0.08170625714
2970	0.08169445123
2971	0.08167990034
2972	0.08167133327
2973	0.08165292344
2974	0.08163572354
2975	0.08162168847
2976	0.08160972356
2977	0.08159153454
2978	0.08158489721
2979	0.08157329007
2980	0.08156347202
2981	0.08155987492
2982	0.08154358411
2983	0.08153661787
2984	0.08153040922
2985	0.08152499076
2986	0.08151754294
2987	0.08150861647
2988	0.08150235062
2989	0.08149192601
2990	0.08147712129
2991	0.08146274014
2992	0.08144597488
2993	0.08142951468
2994	0.08141692256
2995	0.08141534855
2996	0.08140418648
2997	0.08138649804
2998	0.08138243337
2999	0.08137187535
3000	0.08135923105
3001	0.08134768617
3002	0.08133637392
3003	0.0813253068
3004	0.08130880743
3005	0.08129042281
3006	0.08128031635
3007	0.08127233309
3008	0.08125455839
3009	0.08124603651
3010	0.08123475116
3011	0.08123062266
3012	0.08121444615
3013	0.08120703039
3014	0.08119441614
3015	0.08118374893
3016	0.08117213039
3017	0.08115215413
3018	0.08114623645
3019	0.08113430058
3020	0.0811258103
3021	0.08111629364
3022	0.08109897372
3023	0.08109511747
3024	0.08107823855
3025	0.08107224114
3026	0.08106007386
3027	0.08104643237
3028	0.08103191454
3029	0.08102350556
3030	0.08100983638
3031	0.08099481388
3032	0.08099140488
3033	0.08097765629
3034	0.08096653319
3035	0.08095612176
3036	0.08094642597
3037	0.08094026619
3038	0.08092935365
3039	0.08091449702
3040	0.0809025181
3041	0.08089509943
3042	0.08087406311
3043	0.08085889504
3044	0.08085208528
3045	0.08084111763
3046	0.08082613689
3047	0.08081343218
3048	0.08080841615
3049	0.0807918358
3050	0.08077448552
3051	0.08076644764
3052	0.08076241764
3053	0.08075385402
3054	0.08074258308
3055	0.08072708661
3056	0.08071898018
3057	0.08071263684
3058	0.08070156551
3059	0.08069041329
3060	0.08068175262
3061	0.08067034693
3062	0.08066293002
3063	0.08064743241
3064	0.0806332163
3065	0.08061810062
3066	0.08060684266
3067	0.08059222482
3068	0.0805812618
3069	0.08056665686
3070	0.08055412347
3071	0.08054092733
3072	0.08052689387
3073	0.08052238697
3074	0.08051039443
3075	0.08049482966
3076	0.08048422858
3077	0.08046685396
3078	0.08045096578
3079	0.08043624899
3080	0.08042050336
3081	0.08040470564
3082	0.08038915044
3083	0.08038360723
3084	0.08038182287
3085	0.08036407428
3086	0.08035723742
3087	0.08034458051
3088	0.08033769909
3089	0.0803255964
3090	0.08031500348
3091	0.08030033186
3092	0.08028678549
3093	0.08028406126
3094	0.08027623411
3095	0.08026427524
3096	0.08025439191
3097	0.08024099668
3098	0.08022258631
3099	0.08021268052
3100	0.08020205756
3101	0.08018833933
3102	0.08017558457
3103	0.08016998034
3104	0.08016414829
3105	0.08015264371
3106	0.08014639872
3107	0.08013598612
3108	0.08012873381
3109	0.08011389725
3110	0.08010367009
3111	0.08009414043
3112	0.08008372135
3113	0.0800717763
3114	0.08006117281
3115	0.08005515748
3116	0.08004143463
3117	0.08003135116
3118	0.08002260764
3119	0.08001317578
3120	0.08000698513
3121	0.07999382225
3122	0.07997992409
3123	0.07997170661
3124	0.07995926263
3125	0.07994366893
3126	0.07992745737
3127	0.0799165465
3128	0.07991075253
3129	0.07989874612
3130	0.07988746883
3131	0.07987442114
3132	0.07985927253
3133	0.0798517494
3134	0.07983483768
3135	0.07981994297
3136	0.07980205325
3137	0.07979019572
3138	0.07977996528
3139	0.07976792401
3140	0.07975997519
3141	0.07974725701
3142	0.07973717738
3143	0.07972823789
3144	0.07971549856
3145	0.07970973117
3146	0.07970135008
3147	0.07968958674
3148	0.0796729746
3149	0.07966329688
3150	0.07964810843
3151	0.07963447113
3152	0.07962271133
3153	0.0796186386
3154	0.07961657781
3155	0.07960535002
3156	0.07959611969
3157	0.07958608582
3158	0.07956838242
3159	0.07956285339
3160	0.07955258951
3161	0.07953984845
3162	0.07952723006
3163	0.07952071267
3164	0.07951739379
3165	0.07950032848
3166	0.0794937173
3167	0.07949074247
3168	0.07946832509
3169	0.0794616322
3170	0.07944408852
3171	0.07943337113
3172	0.07941908974
3173	0.0794070791
3174	0.07939080481
3175	0.07937866253
3176	0.07937449469
3177	0.07936331936
3178	0.07935354264
3179	0.0793381362
3180	0.07932508398
3181	0.07931419429
3182	0.07930262847
3183	0.0792872404
3184	0.07927845702
3185	0.07926658299
3186	0.07926000889
3187	0.07923931708
3188	0.0792275698
3189	0.07922307807
3190	0.07921065779
3191	0.07919996222
3192	0.07919310117
3193	0.0791809471
3194	0.07916638749
3195	0.07916208525
3196	0.07915760265
3197	0.07914612784
3198	0.07913692309
3199	0.07913456537
3200	0.07912178411
3201	0.07910169465
3202	0.07908863552
3203	0.07907713259
3204	0.07906662503
3205	0.0790519914
3206	0.07904124095
3207	0.07903613152
3208	0.07903258628
3209	0.0790222686
3210	0.079005607
3211	0.07899610899
3212	0.07898832582
3213	0.07897491828
3214	0.07896280445
3215	0.07895372887
3216	0.07894229414
3217	0.07892878338
3218	0.07892690225
3219	0.07890945726
3220	0.07889910869
3221	0.07888751124
3222	0.07887423321
3223	0.07885930865
3224	0.07884486614
3225	0.07883013455
3226	0.07881365779
3227	0.07880771732
3228	0.07879939932
3229	0.0787880654
3230	0.07877681916
3231	0.07876538016
3232	0.0787420703
3233	0.07874065298
3234	0.07872734636
3235	0.07871827646
3236	0.07870255427
3237	0.07868935983
3238	0.07867771501
3239	0.07866780883
3240	0.07866535241
3241	0.07866046038
3242	0.07864668206
3243	0.07863463463
3244	0.07862451314
3245	0.07861765279
3246	0.0786085639
3247	0.07858699047
3248	0.07857207228
3249	0.0785621066
3250	0.07854642209
3251	0.07853380458
3252	0.07852342094
3253	0.07850922219
3254	0.07849808293
3255	0.07848642701
3256	0.07847147804
3257	0.07846822631
3258	0.07845861622
3259	0.07844563746
3260	0.07843356038
3261	0.07841417112
3262	0.07840621419
3263	0.078395322
3264	0.07838450292
3265	0.07837281749
3266	0.07837043411
3267	0.07835447921
3268	0.078334408
3269	0.07832998887
3270	0.07832038423
3271	0.07830590686
3272	0.07830170516
3273	0.078294217
3274	0.0782789412
3275	0.07826942801
3276	0.0782617843
3277	0.0782500727
3278	0.07824364507
3279	0.07823261174
3280	0.07821882019
3281	0.07821012382
3282	0.07820121747
3283	0.07819483882
3284	0.0781847533
3285	0.07816796324
3286	0.078164951
3287	0.0781569834
3288	0.07813641975
3289	0.07812453687
3290	0.0781046937
3291	0.07809211361
3292	0.07807887055
3293	0.07806700515
3294	0.07805292635
3295	0.0780406134
3296	0.07802416521
3297	0.07800927062
3298	0.07799684238
3299	0.07798608631
3300	0.07798460398
3301	0.07797952494
3302	0.07796498552
3303	0.07795917014
3304	0.07795445415
3305	0.07793765068
3306	0.07792163599
3307	0.0779148374
3308	0.07789970902
3309	0.07788426838
3310	0.07786471517
3311	0.07786005703
3312	0.07784924372
3313	0.07783970814
3314	0.07782478228
3315	0.07781289625
3316	0.0777985959
3317	0.07779282996
3318	0.07779146466
3319	0.07777787834
3320	0.07775969301
3321	0.07775296424
3322	0.07774478318
3323	0.07773165632
3324	0.07771722541
3325	0.07770760784
3326	0.07769665675
3327	0.07768805716
3328	0.07767285707
3329	0.07766194565
3330	0.07765360842
3331	0.07763393406
3332	0.07763197908
3333	0.07762084654
3334	0.07761019771
3335	0.0775992619
3336	0.07758869308
3337	0.07757959431
3338	0.07756839286
3339	0.07756522985
3340	0.07756181629
3341	0.07754553904
3342	0.07753385204
3343	0.07752127141
3344	0.07751037523
3345	0.07749956617
3346	0.07749798675
3347	0.07748681834
3348	0.0774812098
3349	0.07746767743
3350	0.07745737319
3351	0.07744340456
3352	0.07743928212
3353	0.07743001532
3354	0.07741326612
3355	0.07740407527
3356	0.07738919811
3357	0.07737922069
3358	0.0773715828
3359	0.07735369198
3360	0.07733778004
3361	0.07732521277
3362	0.07732382838
3363	0.077318312
3364	0.07730615231
3365	0.07729697625
3366	0.07728468143
3367	0.07727724448
3368	0.07726747159
3369	0.07725235241
3370	0.07723928301
3371	0.07722274018
3372	0.07721422792
3373	0.07720332571
3374	0.07718952296
3375	0.07717830087
3376	0.0771606339
3377	0.07715513496
3378	0.07714838281
3379	0.07713901137
3380	0.07712452175
3381	0.07711307874
3382	0.07710413004
3383	0.07709185232
3384	0.07708582836
3385	0.07707669614
3386	0.07706157589
3387	0.07705442736
3388	0.07704135399
3389	0.07703034891
3390	0.0770184284
3391	0.07700625338
3392	0.07699182991
3393	0.07698287062
3394	0.07696815291
3395	0.07696185966
3396	0.076956042
3397	0.07693903785
3398	0.07692477225
3399	0.07690990986
3400	0.07689934152
3401	0.07689027835
3402	0.07688349232
3403	0.07687867571
3404	0.07686787651
3405	0.07685406847
3406	0.07684281745
3407	0.07683078336
3408	0.07682490155
3409	0.07681406827
3410	0.07680563628
3411	0.07679559539
3412	0.07679009031
3413	0.07677818025
3414	0.07677014505
3415	0.07676126602
3416	0.07675621459
3417	0.07674471701
3418	0.07673253667
3419	0.07671969417
3420	0.07670908863
3421	0.07670327814
3422	0.07669416793
3423	0.07668485323
3424	0.07667408431
3425	0.0766599313
3426	0.07664949801
3427	0.07664068569
3428	0.07662719484
3429	0.07662591608
3430	0.07661508339
3431	0.07660415849
3432	0.07660040831
3433	0.07658985016
3434	0.0765845466
3435	0.07657697338
3436	0.07656110064
3437	0.07654965909
3438	0.07653535848
3439	0.07652729955
3440	0.0765174849
3441	0.07650716638
3442	0.07649381932
3443	0.07648670514
3444	0.07647542732
3445	0.07646192523
3446	0.0764523728
3447	0.07644281045
3448	0.07643078689
3449	0.0764170568
3450	0.07640143143
3451	0.07638875778
3452	0.07638040305
3453	0.07636696834
3454	0.07636114779
3455	0.07635072386
3456	0.07634600864
3457	0.07633077951
3458	0.07631973219
3459	0.07631488938
3460	0.0763098612
3461	0.07630648003
3462	0.07629520946
3463	0.07628172673
3464	0.0762721825
3465	0.07625835578
3466	0.07625246377
3467	0.07624934241
3468	0.07623554827
3469	0.0762343886
3470	0.07622242953
3471	0.07620490654
3472	0.07619255341
3473	0.07617672035
3474	0.07615597912
3475	0.07614675209
3476	0.07614385584
3477	0.07613307871
3478	0.0761216523
3479	0.07610419555
3480	0.07608804295
3481	0.07608176536
3482	0.07607457246
3483	0.07606411259
3484	0.07605209873
3485	0.07603844371
3486	0.07603092798
3487	0.07602486261
3488	0.07601078631
3489	0.07599903955
3490	0.07598290744
3491	0.07597436294
3492	0.0759681439
3493	0.0759621518
3494	0.07595893508
3495	0.07595383583
3496	0.07594511455
3497	0.07593755407
3498	0.0759285061
3499	0.07592493259
3500	0.075920303
3501	0.07590591912
3502	0.07590007588
3503	0.07589035323
3504	0.07587651946
3505	0.07586632538
3506	0.07586269019
3507	0.07585117105
3508	0.07584281458
3509	0.07582898879
3510	0.07581752963
3511	0.07580911788
3512	0.07579536981
3513	0.07578918384
3514	0.07578461507
3515	0.07576783666
3516	0.0757538063
3517	0.07573529124
3518	0.07573077479
3519	0.07571931044
3520	0.07571010528
3521	0.07569653545
3522	0.07568406527
3523	0.07567966591
3524	0.07567124468
3525	0.07566234378
3526	0.07565135001
3527	0.07563461212
3528	0.07562013696
3529	0.07560544801
3530	0.0755950097
3531	0.07558224956
3532	0.07558005654
3533	0.07556487817
3534	0.07554521987
3535	0.07553198802
3536	0.07552051873
3537	0.07551220516
3538	0.07550270394
3539	0.0754963044
3540	0.07548624064
3541	0.07548268625
3542	0.07546641876
3543	0.07545624263
3544	0.07544957056
3545	0.0754403
3546	0.07542715193
3547	0.07541491036
3548	0.07540151835
3549	0.07538521103
3550	0.07537507192
3551	0.07536296314
3552	0.07535473954
3553	0.07534197924
3554	0.07533357425
3555	0.07532205715
3556	0.07530805492
3557	0.07529990123
3558	0.07529283271
3559	0.07529005684
3560	0.07528901249
3561	0.07527850747
3562	0.07526362292
3563	0.07525639096
3564	0.0752490088
3565	0.07523912672
3566	0.07523526956
3567	0.07522669206
3568	0.07521859739
3569	0.07521005827
3570	0.07520592096
3571	0.07519862114
3572	0.07519325753
3573	0.07519004164
3574	0.075173769
3575	0.07516532766
3576	0.07514954185
3577	0.07513869096
3578	0.0751252892
3579	0.07511324221
3580	0.07510528164
3581	0.0750971103
3582	0.07508185279
3583	0.07507096686
3584	0.07506118489
3585	0.0750443124
3586	0.07503263692
3587	0.07502637336
3588	0.07501847923
3589	0.07500816622
3590	0.07499511169
3591	0.07498488748
3592	0.07497107534
3593	0.07496108647
3594	0.07494853696
3595	0.07493712115
3596	0.07492710988
3597	0.07491685061
3598	0.07489891218
3599	0.07488939969
3600	0.07487459922
3601	0.07486670761
3602	0.07485649597
3603	0.07484926645
3604	0.07483985126
3605	0.07482945556
3606	0.074813133
3607	0.07480141686
3608	0.07479418581
3609	0.0747839132
3610	0.07477957192
3611	0.07476706479
3612	0.07476104062
3613	0.07475588625
3614	0.07474413719
3615	0.07473334274
3616	0.07472619989
3617	0.07471471774
3618	0.07470540076
3619	0.07470358872
3620	0.07469201735
3621	0.07469049177
3622	0.07468575008
3623	0.07466913435
3624	0.07466287072
3625	0.07465025752
3626	0.07464026107
3627	0.07462770322
3628	0.07461314812
3629	0.07460707656
3630	0.07459257828
3631	0.07458278399
3632	0.07456678782
3633	0.07456204431
3634	0.07454930957
3635	0.07454073762
3636	0.07453340258
3637	0.07452419206
3638	0.07451401889
3639	0.07450894843
3640	0.07449076575
3641	0.07448001312
3642	0.07446943273
3643	0.07445774216
3644	0.07444573178
3645	0.07443383251
3646	0.07442238363
3647	0.07441244213
3648	0.07439666828
3649	0.07438560484
3650	0.07437812507
3651	0.07437675612
3652	0.07436118295
3653	0.07435207732
3654	0.07434402114
3655	0.07434000194
3656	0.07432834597
3657	0.07431144623
3658	0.07430340167
3659	0.07429860369
3660	0.07428543543
3661	0.0742785148
3662	0.0742637144
3663	0.0742540733
3664	0.07424337838
3665	0.0742311589
3666	0.07422259485
3667	0.07421277639
3668	0.07419911195
3669	0.07419206827
3670	0.07418021811
3671	0.0741759765
3672	0.07416782424
3673	0.07415558113
3674	0.07415053869
3675	0.0741366214
3676	0.07412890051
3677	0.07412104816
3678	0.07411174033
3679	0.07410631823
3680	0.07408659546
3681	0.07407551604
3682	0.07407159746
3683	0.0740612265
3684	0.07405586218
3685	0.07404411901
3686	0.07403509905
3687	0.0740303043
3688	0.07402048587
3689	0.07400888389
3690	0.07399980039
3691	0.07399149778
3692	0.07398017341
3693	0.07396921191
3694	0.07395882935
3695	0.07395065387
3696	0.07394517793
3697	0.07393457122
3698	0.07392482881
3699	0.07391512625
3700	0.07389419556
3701	0.07388766733
3702	0.07387927554
3703	0.07386664785
3704	0.0738577921
3705	0.07384932867
3706	0.07384574625
3707	0.07384185068
3708	0.07382863248
3709	0.07381877721
3710	0.07380596301
3711	0.073801246
3712	0.07378468183
3713	0.07376023941
3714	0.07375583599
3715	0.07374457368
3716	0.07372771497
3717	0.07371510465
3718	0.07370685003
3719	0.07368941366
3720	0.07368351594
3721	0.07367826045
3722	0.07366856638
3723	0.07365508883
3724	0.07364129262
3725	0.07362943886
3726	0.07362134562
3727	0.07361043035
3728	0.07359497995
3729	0.07358993516
3730	0.07358226078
3731	0.07357272681
3732	0.07356407721
3733	0.07355082978
3734	0.07354926918
3735	0.07353581594
3736	0.07353412523
3737	0.07352844877
3738	0.07352030765
3739	0.0735082558
3740	0.07349191188
3741	0.0734806942
3742	0.07346989341
3743	0.07345750476
3744	0.07344827173
3745	0.07344104922
3746	0.073425173
3747	0.0734134027
3748	0.07341102389
3749	0.07340263656
3750	0.07339944194
3751	0.07339313109
3752	0.07338089512
3753	0.07337109722
3754	0.07335714885
3755	0.07335503476
3756	0.0733512228
3757	0.07334824101
3758	0.07333865712
3759	0.07332968481
3760	0.07331381749
3761	0.07330919196
3762	0.07330064025
3763	0.07328933034
3764	0.07328392791
3765	0.07327332604
3766	0.07326055338
3767	0.0732508594
3768	0.07324840174
3769	0.07323953392
3770	0.07323089741
3771	0.0732200854
3772	0.07320346113
3773	0.07319229855
3774	0.07318345468
3775	0.07316981659
3776	0.07316402281
3777	0.07315970796
3778	0.07314889176
3779	0.07314093595
3780	0.07313728053
3781	0.07312905583
3782	0.07312531617
3783	0.07312115193
3784	0.07310762716
3785	0.07309645034
3786	0.07308683258
3787	0.07307008537
3788	0.07306029004
3789	0.07305009577
3790	0.07303979053
3791	0.07303527992
3792	0.07302567524
3793	0.07301938088
3794	0.07300777272
3795	0.07300138062
3796	0.07299683255
3797	0.07298031498
3798	0.07297411844
3799	0.07296445984
3800	0.07295303467
3801	0.07294196773
3802	0.07293248969
3803	0.0729224375
3804	0.07291028684
3805	0.07290842662
3806	0.07290160226
3807	0.07288787972
3808	0.07287854267
3809	0.0728701012
3810	0.07285426891
3811	0.07284257206
3812	0.07283214576
3813	0.07282763314
3814	0.07281843255
3815	0.07281228143
3816	0.072805089
3817	0.07279430626
3818	0.07279035629
3819	0.07278255937
3820	0.07277387836
3821	0.07276267643
3822	0.07275009605
3823	0.07274179728
3824	0.07273672343
3825	0.07272969734
3826	0.07272247124
3827	0.07271358303
3828	0.0727012045
3829	0.0726982504
3830	0.07269143536
3831	0.07267588119
3832	0.0726670789
3833	0.07265555881
3834	0.07265188627
3835	0.07264533518
3836	0.07264017118
3837	0.07263768007
3838	0.07263082739
3839	0.07262256594
3840	0.07261195332
3841	0.07260909109
3842	0.07259941666
3843	0.07259314195
3844	0.07258331322
3845	0.07256430318
3846	0.07255532231
3847	0.07253960701
3848	0.07252740524
3849	0.07251951595
3850	0.07251382772
3851	0.07250334814
3852	0.07249712286
3853	0.072491255
3854	0.07248602929
3855	0.0724774306
3856	0.07247107213
3857	0.07246373939
3858	0.07245253605
3859	0.07244976681
3860	0.07244290485
3861	0.07243620324
3862	0.07242574404
3863	0.0724136697
3864	0.07241163823
3865	0.07239787965
3866	0.07239311779
3867	0.07238643346
3868	0.07238129344
3869	0.07236806927
3870	0.07235789524
3871	0.07234504564
3872	0.07233548808
3873	0.07233290521
3874	0.07232353185
3875	0.07231069225
3876	0.07229831423
3877	0.07228892346
3878	0.0722845153
3879	0.07227597834
3880	0.07226631961
3881	0.07225893745
3882	0.07225310287
3883	0.07224377955
3884	0.07223432001
3885	0.07222520968
3886	0.07221051661
3887	0.07220112209
3888	0.07218891135
3889	0.07218240506
3890	0.07216674437
3891	0.07215728908
3892	0.07214784974
3893	0.07213777312
3894	0.07212430886
3895	0.07211773744
3896	0.07210488511
3897	0.07209087436
3898	0.07208269231
3899	0.07208044968
3900	0.07207664011
3901	0.07206551902
3902	0.07205517014
3903	0.07205031204
3904	0.07204423112
3905	0.07203792462
3906	0.07202664977
3907	0.07201765415
3908	0.07201633429
3909	0.07200564382
3910	0.07199172368
3911	0.07197835369
3912	0.07196801285
3913	0.07196129319
3914	0.0719513853
3915	0.07194044752
3916	0.07193531975
3917	0.07191239276
3918	0.07190964384
3919	0.07190367198
3920	0.07188859873
3921	0.07187750591
3922	0.07186860258
3923	0.07185207686
3924	0.07184547122
3925	0.07183775804
3926	0.0718225909
3927	0.07180840157
3928	0.07180416023
3929	0.07179600359
3930	0.07178654011
3931	0.0717821643
3932	0.07177290169
3933	0.07176388675
3934	0.07175523974
3935	0.07174305227
3936	0.07173603026
3937	0.07172939762
3938	0.07172266447
3939	0.07171429337
3940	0.07170816493
3941	0.07169932306
3942	0.0716852245
3943	0.07167148223
3944	0.07166272405
3945	0.07165773088
3946	0.0716538193
3947	0.0716468956
3948	0.07163613928
3949	0.07162789002
3950	0.07161916793
3951	0.07161048288
3952	0.07160886925
3953	0.07159966709
3954	0.07159073671
3955	0.07158834353
3956	0.07157536035
3957	0.07156975721
3958	0.07156283696
3959	0.0715491999
3960	0.07153622345
3961	0.07152762053
3962	0.07151246494
3963	0.07150188865
3964	0.07149933608
3965	0.0714917324
3966	0.07148057879
3967	0.07147320225
3968	0.07146313726
3969	0.07145389163
3970	0.07144099645
3971	0.07142989969
3972	0.0714234764
3973	0.07141718069
3974	0.07140237686
3975	0.07139669829
3976	0.0713929498
3977	0.07138493156
3978	0.07138246588
3979	0.07137329608
3980	0.07137134397
3981	0.071352108
3982	0.07133870957
3983	0.07132619635
3984	0.0713165285
3985	0.07130732037
3986	0.0712952373
3987	0.07129146104
3988	0.07127909425
3989	0.07126628006
3990	0.07125386034
3991	0.07124671512
3992	0.07124070596
3993	0.0712265187
3994	0.07121807844
3995	0.07120922505
3996	0.07119713312
3997	0.07118860103
3998	0.0711816568
3999	0.07117012602
4000	0.07115846788
4001	0.07115259705
4002	0.07114941676
4003	0.07114072367
4004	0.07113835423
4005	0.0711330123
4006	0.07112954265
4007	0.07112150022
4008	0.07111104867
4009	0.07109820052
4010	0.07109188918
4011	0.0710827425
4012	0.07107231445
4013	0.07106520739
4014	0.07105678163
4015	0.07104871069
4016	0.07103960297
4017	0.07103792254
4018	0.07103261685
4019	0.07101558813
4020	0.07100737319
4021	0.0709955832
4022	0.07099034156
4023	0.07098835944
4024	0.07098090421
4025	0.07097545415
4026	0.0709660229
4027	0.0709556081
4028	0.07094729307
4029	0.07093386277
4030	0.07092202108
4031	0.07091387173
4032	0.07090516951
4033	0.07089542852
4034	0.07088717606
4035	0.07087871363
4036	0.0708684134
4037	0.07085954047
4038	0.07085072802
4039	0.07084588017
4040	0.07083319606
4041	0.07082321381
4042	0.07081829707
4043	0.07081590895
4044	0.07080481784
4045	0.07080108716
4046	0.07079325011
4047	0.07078266295
4048	0.07077595532
4049	0.0707685664
4050	0.07075696308
4051	0.07074855866
4052	0.07074075324
4053	0.0707291428
4054	0.07072663986
4055	0.07071517641
4056	0.07070414126
4057	0.0706988716
4058	0.07069202818
4059	0.070683988
4060	0.070675963
4061	0.07066855762
4062	0.07066164668
4063	0.07065346364
4064	0.07064832655
4065	0.07064366047
4066	0.07063669755
4067	0.07062922312
4068	0.07061733861
4069	0.0706076047
4070	0.07059541168
4071	0.07058902677
4072	0.07057702511
4073	0.0705689318
4074	0.07055343794
4075	0.07054567903
4076	0.07053862648
4077	0.07053160061
4078	0.07052044493
4079	0.07051531219
4080	0.07051081387
4081	0.07050361967
4082	0.07050133878
4083	0.07049421675
4084	0.07048795152
4085	0.07047532189
4086	0.07047176286
4087	0.07047045523
4088	0.07045742289
4089	0.07045479132
4090	0.07043950799
4091	0.07043607253
4092	0.07042429238
4093	0.07041854862
4094	0.07040691629
4095	0.07039965741
4096	0.07039114491
4097	0.07038314702
4098	0.07037501311
4099	0.07037160891
4100	0.07036001219
4101	0.07035132834
4102	0.0703501508
4103	0.07033959665
4104	0.07032906412
4105	0.07031581575
4106	0.07031344878
4107	0.07030916758
4108	0.07030456923
4109	0.07029249577
4110	0.07028661599
4111	0.07027688946
4112	0.07026719853
4113	0.07026242954
4114	0.07025767094
4115	0.07024473211
4116	0.07023728366
4117	0.07022690889
4118	0.07021483101
4119	0.07020615328
4120	0.07020278042
4121	0.07019047416
4122	0.07018164273
4123	0.07017019135
4124	0.07016761657
4125	0.07016340557
4126	0.07015268252
4127	0.07014341703
4128	0.07013870755
4129	0.07013201493
4130	0.07012535672
4131	0.07011202833
4132	0.0701039831
4133	0.07009480242
4134	0.07008608421
4135	0.07008408453
4136	0.07008011252
4137	0.07007201983
4138	0.07006438468
4139	0.07006208692
4140	0.07005159164
4141	0.07004991714
4142	0.07004597948
4143	0.0700342063
4144	0.07003236375
4145	0.0700245939
4146	0.0700124241
4147	0.07000550403
4148	0.06999944388
4149	0.06999177282
4150	0.06997865018
4151	0.06997067519
4152	0.06996587967
4153	0.06995070101
4154	0.06993644219
4155	0.06992894519
4156	0.06991769734
4157	0.06990867527
4158	0.06990074959
4159	0.06989212429
4160	0.06988647189
4161	0.06987601416
4162	0.06986683404
4163	0.06985870655
4164	0.06984721418
4165	0.0698431201
4166	0.06983393233
4167	0.06982715138
4168	0.06982126147
4169	0.06981632457
4170	0.06981255273
4171	0.06980334418
4172	0.06979944109
4173	0.06979209104
4174	0.06977988107
4175	0.06977151718
4176	0.06976821877
4177	0.069759568
4178	0.06975008799
4179	0.06974152145
4180	0.06973295937
4181	0.06972504642
4182	0.06971399078
4183	0.06970605099
4184	0.06970199854
4185	0.06969115628
4186	0.06967813772
4187	0.06967700028
4188	0.06966930669
4189	0.06966438788
4190	0.0696553614
4191	0.06964576234
4192	0.06964250812
4193	0.06963151702
4194	0.06962678768
4195	0.06961419635
4196	0.06961095261
4197	0.06960026263
4198	0.06958905391
4199	0.06958529514
4200	0.06957794578
4201	0.06956968504
4202	0.06956581774
4203	0.06955456914
4204	0.06954396188
4205	0.06953868085
4206	0.06953248604
4207	0.06952812919
4208	0.06951651508
4209	0.06950499913
4210	0.06950186434
4211	0.06949822097
4212	0.06948798164
4213	0.06947635477
4214	0.06946739496
4215	0.06945894085
4216	0.06945372757
4217	0.0694439566
4218	0.06943723123
4219	0.06942493234
4220	0.06940250097
4221	0.06939449391
4222	0.06939186844
4223	0.06938784577
4224	0.06937946767
4225	0.0693738145
4226	0.06936494812
4227	0.06936250389
4228	0.06935411659
4229	0.06935188741
4230	0.06934898287
4231	0.06933640963
4232	0.06932793326
4233	0.06932247118
4234	0.06931267695
4235	0.06930076564
4236	0.06929046462
4237	0.06928578248
4238	0.06927738944
4239	0.06926843163
4240	0.06926518148
4241	0.06925685227
4242	0.06924893633
4243	0.06923825069
4244	0.06923049218
4245	0.06922200534
4246	0.06920965927
4247	0.069199606
4248	0.06918703931
4249	0.06917977557
4250	0.0691775021
4251	0.06917376223
4252	0.06916270876
4253	0.06915629494
4254	0.06914488914
4255	0.06914151669
4256	0.06913301848
4257	0.06912902851
4258	0.06912078179
4259	0.06911564497
4260	0.06910967549
4261	0.06910062664
4262	0.06909486968
4263	0.06908776511
4264	0.06907733343
4265	0.06906764359
4266	0.06905934456
4267	0.06905768793
4268	0.06905334943
4269	0.06904434653
4270	0.06903681334
4271	0.06902678799
4272	0.06901939233
4273	0.06901706685
4274	0.06900689166
4275	0.06899850735
4276	0.06899279131
4277	0.06898555969
4278	0.06897977955
4279	0.06896920031
4280	0.06896028098
4281	0.06895204216
4282	0.06894548837
4283	0.06893564435
4284	0.06892756019
4285	0.0689160331
4286	0.0689065257
4287	0.06889596146
4288	0.06888789058
4289	0.06888271867
4290	0.06887199564
4291	0.06886653288
4292	0.06885995926
4293	0.06885544652
4294	0.06885291829
4295	0.06884526042
4296	0.06883601923
4297	0.0688262066
4298	0.06881785851
4299	0.06880630174
4300	0.06879711316
4301	0.06878503814
4302	0.06877452395
4303	0.06876337233
4304	0.06874901132
4305	0.06873085471
4306	0.0687224872
4307	0.06871754877
4308	0.06871011779
4309	0.06870540517
4310	0.06869632836
4311	0.06868878131
4312	0.06868215829
4313	0.06867101612
4314	0.06866550235
4315	0.06866398219
